"","logFC","logCPM","LR","PValue","FDR","FC"
"TRAF7",2.14468535637068,6.58726009726358,132.50423870211,1.16058617056413e-30,6.38241797548429e-29,4.42195810405358
"TRAFD1",0.688837040537717,5.51183315870646,8.82889412912292,0.00296498007648208,0.00629313246466407,1.61198357127213
"TRAIP",0.728931077214143,3.76689453727403,11.2377948479399,0.000801483241397076,0.00190541752885723,1.65741062655477
"TRAK1",1.09332109568083,7.62406589682404,54.3182190210667,1.70513542576894e-13,1.50283443925033e-12,2.13364638717057
"TRAK2",0.326589523261264,6.58051201440351,5.02962750703673,0.0249172569157747,0.0424206723671977,1.25404535177801
"TRAM1",0.437312531739506,6.54882582148206,3.4588927034484,0.0629124323286413,0.0969361906042436,1.35407958221102
"TRAM1L1",0.432041047799247,2.87199599322676,2.11204318527756,0.146144077494394,0.202877543987747,1.34914091977545
"TRAM2",-0.81066175121883,5.55647996632489,19.4563755122833,1.0292370844323e-05,3.36381695073024e-05,-1.7540158093909
"TRANK1",0.382295101588612,6.27811262365614,6.42154425405463,0.0112744080731737,0.0209434758459917,1.30341373385723
"TRAP1",0.863946622600488,6.54933583027123,31.412355812497,2.0864888823655e-08,1.00017587526952e-07,1.82001030945762
"TRAPPC1",1.55481688883886,4.23868272162138,62.2899854732314,2.96428673659323e-15,3.14035942034539e-14,2.93796434768609
"TRAPPC10",1.55750979175658,6.94178736425638,100.176437463598,1.39408156127221e-23,3.71708144232817e-22,2.94345340877985
"TRAPPC11",0.665584653201765,6.00022023684969,35.6753994816837,2.3308892199291e-09,1.26038318420065e-08,1.58621095611744
"TRAPPC12",-0.318365640688521,6.65786893232077,5.37699418685924,0.0204040030070456,0.0355236451165866,-1.24691717642766
"TRAPPC13",0.378191778508614,4.14741685634515,6.34685321195118,0.0117589699542062,0.0217238500098819,1.29971182261729
"TRAPPC2",0.251656600349477,3.83156319129644,1.99866832775928,0.157437472873492,0.216237030171351,1.19057342760991
"TRAPPC2B",-0.178450333907024,1.64886888959737,0.49453856382091,0.481909710093573,0.560100241319586,-1.13166765514974
"TRAPPC2L",1.5657725897582,3.22451954526524,61.7753520779633,3.84963049366842e-15,4.01914619371921e-14,2.96035992133336
"TRAPPC3",0.0171470747067604,7.21736577166802,0.0199483499971507,0.887681431308468,0.91221765566205,1.01195635907104
"TRAPPC3L",-4.14787013332318,3.99242807912353,126.725353719463,2.13346463566643e-29,1.05593165311515e-27,-17.7269217746464
"TRAPPC4",0.210221145393492,3.41263082216047,2.478782194701,0.115391567425994,0.165346208711923,1.15686550195405
"TRAPPC5",2.18015125718867,4.6167692738311,92.4607697474125,6.8672664377301e-22,1.48381672361213e-20,4.53201066810845
"TRAPPC6A",1.00811742910301,2.97318094045168,15.8475841951118,6.86541260821497e-05,0.000196875619932842,2.01128486397668
"TRAPPC6B",0.220117445455151,4.45361069732448,2.37213533933786,0.123517994054995,0.175446673575286,1.16482840777885
"TRAPPC8",0.764200474357226,6.14820766170475,32.0109433200201,1.53306519441827e-08,7.49635274751359e-08,1.6984284871223
"TRAPPC9",-0.122998667730721,6.25747429654828,0.305840373589177,0.580243986599863,0.652414046554638,-1.08899600969281
"TRDMT1",-0.123390197322571,5.27181169088392,0.395608597912435,0.529365919121346,0.605656102509852,-1.08929158984848
"TREH",-0.246697449489004,2.15080212978687,0.482031583418234,0.487503531097713,0.565232864240525,-1.18648795076327
"TREM1",0.0589189279592871,2.97721896902006,0.0365550162911035,0.848373869215374,0.880247296949385,1.04168489003059
"TREM2",0.420951772393806,3.56232614729731,3.21725221884368,0.0728658497135168,0.11032976364844,1.33881050136272
"TREML1",0.43773219715687,1.03656327523591,2.58160539885436,0.108111963368004,0.156186926554998,1.35447352758098
"TRERF1",1.10515464144229,5.36693332101817,41.279384447537,1.31953234724118e-10,8.35615886269723e-10,2.15121935621024
"TREX1",1.57121720465732,3.87497080022119,66.3989303355835,3.68301946620136e-16,4.27651483179598e-15,2.97155318922931
"TREX2",2.02784231800958,1.75925245059743,46.4779313464478,9.26561303703413e-12,6.7719787392961e-11,4.07794500118506
"TRHDE",1.01793203030123,4.1474249503534,5.8207184192667,0.015838474448142,0.0283382013454217,2.02501420794891
"TRIAP1",-0.125247674679795,3.03734503009205,0.138940287665228,0.709336790600161,0.765552033357775,-1.09069496165761
"TRIB1",0.311019632777075,6.21545491684617,0.9900839115693,0.319721866637636,0.39787498419163,1.24058417997133
"TRIB2",0.878291494970434,6.52274655983098,26.8154611906179,2.23839297710599e-07,9.34414021386523e-07,1.83819713517978
"TRIB3",1.84148532764985,4.22077142020322,45.5788497251659,1.46616209725968e-11,1.04505289362731e-10,3.58378807642632
"TRIL",-0.305173454542126,4.26708059165783,1.21785802729411,0.269781424969162,0.344469381543179,-1.23556717985454
"TRIM11",0.432041843258083,5.41503176422101,7.05786704956999,0.00789179036461589,0.0151982217649303,1.34914166365156
"TRIM13",-0.852118318960301,5.43263204076663,7.62897594600439,0.00574379060256065,0.0113969124985412,-1.80514949359361
"TRIM14",1.27484954150706,5.85609075061161,52.4111408603794,4.50162909523488e-13,3.79844441184497e-12,2.41973581132133
"TRIM16",1.57003039259143,5.53075409393223,52.4614787141842,4.38770892705745e-13,3.71022605374991e-12,2.9691096894645
"TRIM16L",1.11788856417406,3.42825172665802,21.9360179567619,2.81893202791425e-06,1.00667971720644e-05,2.17029110090418
"TRIM17",0.512717517519925,6.2002543399076,4.43679929535914,0.0351721279002278,0.0577592095597993,1.42673512086987
"TRIM2",0.175213971606304,7.22120065366898,1.04224887234,0.307299019928021,0.384621611950371,1.12913185824224
"TRIM21",0.887194437557474,4.13299383171863,3.99776890455202,0.0455605354103084,0.0729687288733405,1.84957581387392
"TRIM22",-0.0713274290677681,6.67421782735227,0.0871227555000047,0.767867347964186,0.814894335101633,-1.0506829763207
"TRIM23",0.193071779892595,4.82343306046261,2.06789824500706,0.150428702642916,0.208114062933132,1.14319521256819
"TRIM24",0.441384244758977,6.03033935898394,10.9956524941905,0.000913258559418594,0.00214729647625768,1.35790659408114
"TRIM25",0.890077330298365,6.80576227548707,29.0057877286777,7.21623754998737e-08,3.22764107079073e-07,1.85327545905209
"TRIM26",1.06182249228066,6.4607303783901,50.784942719306,1.03061325407106e-12,8.35355819753193e-12,2.08756698693868
"TRIM27",0.307719365978013,6.84370010170782,5.90609655839528,0.0150885697834075,0.0271714347049014,1.23774949954307
"TRIM28",2.28439276425371,7.92682887599539,117.843082461506,1.87662511977609e-27,7.66030635232311e-26,4.87159015257321
"TRIM29",1.50300325114205,6.2825974616946,19.2886745814447,1.12370915429499e-05,3.65297733697129e-05,2.83432118020854
"TRIM3",-0.0513311115981753,4.05476223763764,0.0278367969327533,0.867493087880881,0.895825365795309,-1.03622055828835
"TRIM31",-0.376524309255521,0.965334212176874,0.559890289715611,0.454304449880221,0.533496988003481,-1.29821048139172
"TRIM32",0.972091402061301,5.07958152844526,25.4915655898874,4.44321088548273e-07,1.7721373458644e-06,1.96168228658056
"TRIM33",-0.242640867899259,8.08269341730053,4.47614016641597,0.0343712622775262,0.0565581352676841,-1.18315646029357
"TRIM34",0.963806265255065,4.34558527997968,21.536160446934,3.47219342043469e-06,1.22587158700055e-05,1.95044898612565
"TRIM35",1.09959877861081,4.94368577547635,33.9334957474087,5.702839305053e-09,2.94302929010848e-08,2.14295087582357
"TRIM36",1.06241338199585,2.84765900184157,16.9558209915106,3.82598280852415e-05,0.000114267236887432,2.08842217425881
"TRIM37",1.39068693009361,5.96814184303664,68.4580415839435,1.29606130187306e-16,1.58877855255925e-15,2.62203497586331
"TRIM38",-4.56795408351814,4.32480423244144,144.879559510809,2.28187740152266e-33,1.64274428569617e-31,-23.7187172520659
"TRIM39",0.763719343166006,4.89634811859507,31.0565185452091,2.50623229107395e-08,1.18807862993203e-07,1.69786216461285
"TRIM4",0.229659373269941,5.71132646505273,0.963273867105599,0.326363405396465,0.405089624974076,1.17255807035983
"TRIM41",0.151749543403657,6.72236032049635,1.44748241215223,0.228932350738809,0.298988255215738,1.11091585327374
"TRIM44",0.111302850718312,6.96270488811778,0.277840341773839,0.598120239527478,0.667678908488596,1.08020329244061
"TRIM45",0.229849827537785,5.29503433621569,1.9019059622772,0.16786513629906,0.228759940518371,1.1727128732971
"TRIM46",0.322041272205108,6.28477551864183,1.73260497127181,0.188078560269733,0.252418289767989,1.25009806451983
"TRIM47",1.90017899345669,5.40137069255019,69.9509321827789,6.07981665406377e-17,7.79693410259611e-16,3.73259503604412
"TRIM5",0.563499095229852,5.52393910573054,12.8952403130765,0.000329418797167904,0.000842184811871712,1.47784923185651
"TRIM52",0.571692815284804,4.40577499410904,14.2806600111583,0.000157474565467121,0.000425393513196019,1.48626648860571
"TRIM56",0.248730988802419,6.60547564652851,4.36607768362542,0.0366612869475526,0.0599526548967824,1.1881615346281
"TRIM58",0.587196652295019,3.40940145887898,4.4866845942891,0.0341598646543182,0.0562511890616648,1.50232469333721
"TRIM59",-0.378041794306739,5.23905108659478,3.33002169057822,0.0680259773806845,0.103885394827431,-1.29957671013522
"TRIM6",0.707570350461987,3.44190470501355,6.01323606114757,0.0141989644762238,0.0257244565745175,1.63305157010872
"TRIM6-TRIM34",3.26198885448784,3.22189931945164,48.9675348803642,2.6023435881862e-12,2.01643433217676e-11,9.59304519916066
"TRIM61",-1.29251694371651,1.0975087747196,23.6262476804241,1.16980933921936e-06,4.4249917159198e-06,-2.44955034574383
"TRIM62",0.866736962654465,5.13663876896761,42.2690616986649,7.95409523591527e-11,5.17997369845502e-10,1.82353382748683
"TRIM65",1.17213382824133,5.06002346733511,58.2672441154771,2.28822451729134e-14,2.21656880152051e-13,2.25344748310059
"TRIM66",0.711025265156314,5.40741352291143,11.1633202174108,0.000834304755288883,0.00197662209637477,1.63696703026965
"TRIM67",-0.192088485594615,1.15530194189725,0.448799371224048,0.502905665911157,0.58007573641402,-1.14241631313694
"TRIM68",0.637159170934651,3.85445787923333,9.35817112240579,0.00221993546827079,0.00483688787267476,1.55526365280381
"TRIM69",-1.10971540174474,3.91048903398761,29.7033001594516,5.03490334648016e-08,2.29795964808312e-07,-2.15803071958036
"TRIM7",-1.43466523617685,1.9389757852011,40.684280095981,1.78920750641008e-10,1.11127327398129e-09,-2.7031943424392
"TRIM71",0.899912975057241,3.54686887215278,2.75921737039167,0.0966955307824452,0.141762826671514,1.86595342332747
"TRIM73",-0.485827096249433,3.24011443093626,3.19434248784785,0.0738934791143152,0.111725089845731,-1.40038847742533
"TRIM8",1.54953524077109,7.39153832456721,88.8491456945724,4.26097557071162e-21,8.54244697328235e-20,2.92722824350617
"TRIM9",1.92977930434751,2.42546379718678,22.6599558768262,1.93355738104465e-06,7.07571206122577e-06,3.80996911920952
"TRIO",0.896535723509823,9.03882458104086,43.2278600239452,4.87219701577058e-11,3.23954056825249e-10,1.86159046121612
"TRIOBP",1.27999623614891,6.86652321489228,69.7239619993947,6.82123885731221e-17,8.68446792782241e-16,2.42838343336556
"TRIP10",1.78282840111308,6.22621272852476,88.5305420078282,5.00560237883096e-21,1.00099407166572e-19,3.44100121411709
"TRIP11",1.2316883959105,7.7076287070982,74.6306382170077,5.67555326417622e-18,8.14953876681986e-17,2.34841665901189
"TRIP12",0.788245988062331,9.0267905146799,46.8369210589665,7.71462321883169e-12,5.68563064401379e-11,1.72697355128138
"TRIP13",0.834385483955867,4.68575881842018,18.9697701848276,1.32805974209153e-05,4.25613318398333e-05,1.7830973666241
"TRIP4",0.95091463925337,4.83242003194642,33.6072685932632,6.74402450130423e-09,3.44221269905435e-08,1.93309781406363
"TRIP6",0.531383882982136,6.73000682220549,9.04136436378764,0.00263938587092604,0.0056612396294321,1.4453149268629
"TRIQK",0.0754397227276966,3.79229499260357,0.0872314509691705,0.76772674643464,0.814854323149164,1.0536821415038
"TRIT1",0.542460536119285,6.56976527018389,18.4675485152371,1.72822089593092e-05,5.46120561647124e-05,1.45645440317338
"TRMO",0.697683971804248,3.92023862984336,12.0009092916853,0.000531745998290684,0.00130651460144708,1.62189898869129
"TRMT1",1.6099022993198,6.8191515051499,42.4181425946484,7.37031788958289e-11,4.81166919765927e-10,3.05231170547031
"TRMT10A",0.365156148077665,3.261232174671,3.45105619331787,0.0632113645192424,0.0973305066357924,1.28802102911841
"TRMT10B",0.0287925996490342,4.52865488324072,0.0322004604196025,0.857588404032582,0.887976277658736,1.0201579918457
"TRMT10C",0.540692255425258,5.0253041542374,11.0423058662437,0.00089056025721571,0.00209860040972808,1.4546703514815
"TRMT11",-0.659865372053097,4.87476124266378,11.4804761228709,0.000703311101351522,0.0016887570077631,-1.57993518206479
"TRMT112",0.238837097264605,5.97059613038386,2.10398036490545,0.14691624649918,0.203824414160302,1.18004109079875
"TRMT12",0.207545862151366,5.0511715728894,1.22466938213624,0.268446226646094,0.343096460427762,1.15472223882559
"TRMT13",-0.269524084862908,6.6087973719074,4.56755241713761,0.0325830865629629,0.0538787768828781,-1.20541012232743
"TRMT1L",0.444952808819143,5.15120636846279,8.20248322403804,0.00418330957243641,0.00857869176327594,1.36126958805225
"TRMT2A",1.83597324371525,5.8041894215392,89.3274350085009,3.34586835385714e-21,6.8200595866653e-20,3.57012167364665
"TRMT2B",-0.287727013553209,3.96469277058156,2.31671169621321,0.127990339478444,0.181024379055153,-1.22071550728747
"TRMT44",0.0566054925914393,5.42207742390155,0.107154925075491,0.743406757077579,0.794394167610644,1.04001583353884
"TRMT5",0.792460556369752,4.84425528133007,23.3321080598652,1.36305521941012e-06,5.09694051389351e-06,1.7320259632425
"TRMT6",1.67250252044359,4.52823250273506,57.73321056095,3.00191420834316e-14,2.8606689068435e-13,3.18767052318967
"TRMT61A",0.966153005901839,4.01797521989848,20.5132085703902,5.92211725586289e-06,2.01103115562514e-05,1.95362423974728
"TRMT61B",0.403024557486463,4.61822745011631,10.0404796299585,0.0015313732549172,0.0034495647292531,1.32227711268922
"TRMU",0.17514228713468,5.38199288607055,1.0867580165762,0.29719064547804,0.373890336252379,1.12907575545718
"TRNAU1AP",0.141043487255564,5.41222559039256,1.11201414490121,0.291644536889792,0.368053081694065,1.10270240140207
"TRNP1",-1.12098135933775,4.14559006748342,15.6840571147247,7.48524572113474e-05,0.000213605985101499,-2.17494867961991
"TRNT1",-0.428612882882149,5.33838289472054,9.48176446197379,0.00207524280268607,0.00455294299888377,-1.34593886620147
"TRO",1.62882514225448,5.96385436331671,39.3728878214593,3.50124744634808e-10,2.09968788546993e-09,3.09261049605372
"TROAP",0.726535299468906,5.56624695498462,8.48503663845071,0.00358079367976884,0.00745629901395989,1.65466057043897
"TROVE2",-0.406389276308965,6.92785615962344,7.737515248586,0.0054085172582566,0.0108047548355535,-1.32536458633035
"TRPA1",-0.916598040075588,2.97743891582193,6.84060706232381,0.00891085523279186,0.0169627554299228,-1.88765883045309
"TRPC1",0.669490980054569,4.76853023063339,5.82208062750472,0.0158262130771735,0.0283226624538162,1.59051169503415
"TRPC3",-0.369138553637393,1.20223084174516,1.70348844101983,0.191832396301139,0.256734875141873,-1.2915813853208
"TRPC4",1.04906816708784,0.654368625609135,9.60686515165382,0.00193851282923402,0.00427898108320494,2.06919292973136
"TRPC4AP",1.15035098670839,6.06668456218248,45.6185583665706,1.43673865185782e-11,1.02500300757316e-10,2.21967889402472
"TRPC6",0.0257807122549681,3.49362306325699,0.00997932483561215,0.920426438926658,0.938937134766518,1.0180304487173
"TRPM2",2.35775929893558,5.50995554929067,111.324272096192,5.0242285046623e-26,1.78017295429175e-24,5.12573644094921
"TRPM3",-1.11204885344764,2.66862398034535,11.3273024719889,0.000763757681262044,0.00182366865005703,-2.16152399772571
"TRPM4",0.639250125653752,6.44256855430755,12.9160504198679,0.000325776532296487,0.000833680516805909,1.55751939191467
"TRPM5",-0.734784463748407,3.24877920871302,5.77069288443323,0.0162956083109304,0.029038011299338,-1.66414882976917
"TRPM6",-1.57247985231555,1.06245614792571,14.6629064204279,0.000128551373174831,0.000352370482579262,-2.97415503295626
"TRPM7",0.596642967374028,7.11941119553779,13.6229212700973,0.000223440742833973,0.000588729742971962,1.51219371908156
"TRPM8",-0.620447205029075,1.14669460895694,3.06308735494136,0.0800893619904272,0.120016587681369,-1.53735165401832
"TRPS1",0.422664230936829,8.72965559645853,2.23155190164896,0.135217972720033,0.189772463618952,1.34040059395333
"TRPT1",0.673262674138589,4.60712735239901,21.110270389315,4.33597988198143e-06,1.50533207739636e-05,1.59467527210952
"TRPV1",1.54573966740911,4.70088910643438,61.1282573244769,5.34750863225966e-15,5.49603126007323e-14,2.91953714679481
"TRPV2",1.69390461747336,3.71396305431313,37.3324658855594,9.96124500191858e-10,5.63249547805736e-09,3.23531148657357
"TRPV3",-0.322694532086972,2.08642250959444,1.06393188275737,0.302320123726118,0.379178667452003,-1.25066424365534
"TRPV4",0.955677151708083,3.27922627092658,10.7006004009373,0.00107100771964512,0.0024817293728953,1.93948975041763
"TRPV6",1.50561559779644,3.07143976899109,9.52764864037276,0.00202399270351021,0.00444789738284927,2.83945805034423
"TRRAP",1.10073866189694,8.03604878627143,67.140902968744,2.52779034964608e-16,2.98769728042497e-15,2.14464470513179
"TRUB1",0.471141501086775,4.6351719320006,7.10745661941825,0.00767639487289616,0.0148158349984072,1.38620583954799
"TRUB2",0.810729731405761,4.52756027686658,19.8322703817511,8.45432457081274e-06,2.80183286362277e-05,1.7540984610453
"TSC1",0.423491994051537,6.50525856543682,8.14473711120406,0.00431863157563463,0.00883358993864151,1.34116988510921
"TSC2",1.14986785694322,7.83212670872634,60.1384383505461,8.84147198312017e-15,8.88523053735135e-14,2.21893569232861
"TSC22D1",1.28989590716642,8.41127761417449,17.8213312877622,2.42647644316058e-05,7.48258058932578e-05,2.44510413071204
"TSC22D2",0.17752662089197,5.01944624671416,0.970882821863817,0.324460104343129,0.402916663994549,1.13094331526128
"TSC22D3",1.32571015052858,5.631737003758,36.5152300462932,1.51478043091332e-09,8.38263188847142e-09,2.50656240098948
"TSC22D4",0.703444393412435,5.97953968813764,22.932643291182,1.67778290284392e-06,6.19122218435275e-06,1.62838788528292
"TSEN15",-0.692540575169154,4.47024113000405,18.0532632334823,2.14810143319083e-05,6.68664121440181e-05,-1.61612700158705
"TSEN2",0.343720699131763,5.45613944316105,5.60704491950807,0.0178884055504383,0.0316272122245861,1.26902518326431
"TSEN54",0.900483519342484,5.54677696247463,25.3867011450608,4.69141183376494e-07,1.86362128475468e-06,1.86669150003175
"TSFM",0.144892404605716,4.95044426520693,0.516086142450774,0.472516014207331,0.551245479744823,1.10564819161773
"TSG101",0.498547753260288,4.88211078752601,6.436326480811,0.0111809630477551,0.0207942805014496,1.41279070194072
"TSGA10",-0.278852868191736,4.61716415488477,2.21161100805931,0.136975563596149,0.191848158492731,-1.21322982391122
"TSHR",1.3664390986586,3.41864845000244,20.1200247951353,7.27311844534288e-06,2.42969099213964e-05,2.57833388325364
"TSHZ1",2.29595999367949,6.17453468779617,105.583839637878,9.09665511429548e-25,2.80843710916592e-23,4.91080655578892
"TSHZ2",1.31012587238728,6.85811774398817,44.3821969214254,2.70132524303657e-11,1.86420867970428e-10,2.47963173357402
"TSHZ3",2.01932898451416,4.85428757492138,49.8513020487297,1.65850287292485e-12,1.30944010475492e-11,4.05395193690884
"TSKU",-0.385272768234684,5.60418793845342,3.57033639354145,0.0588203944029057,0.0912704424956618,-1.30610670742463
"TSN",0.714344690456498,6.123525631732,32.1712802240161,1.41162046340716e-08,6.93893386078294e-08,1.64073778263737
"TSNARE1",0.743858745722235,6.16122476297865,15.1332489938664,0.000100183233005022,0.000279792284312032,1.67464900209857
"TSNAX",0.164858159918683,5.71802432749522,1.5920198463063,0.207037791362454,0.2740547045214,1.12105585482401
"TSNAX-DISC1",0.0628501665872591,3.05274680519746,0.0520492792897969,0.819534985636018,0.857374668241182,1.04452727617136
"TSNAXIP1",1.49813442791433,2.65727379696342,23.1050531119081,1.53387063939238e-06,5.69199699782018e-06,2.8247720040447
"TSPAN1",0.300156507287297,5.3006294887866,0.817757378662179,0.365836672533061,0.445838813448647,1.2312779783179
"TSPAN10",-1.7526963049633,2.54491011793199,30.4380932220936,3.44692505668908e-08,1.60235981942594e-07,-3.36987786599543
"TSPAN11",-0.424988850952967,2.77112290553984,2.51790753451511,0.112559855315983,0.161845028460694,-1.34256212751334
"TSPAN12",0.644364467807558,5.06942493706115,5.7075711598619,0.0168918949492372,0.0300026726708555,1.56305058367872
"TSPAN13",0.743205686420426,4.23990441118316,6.57514985219512,0.0103412296399928,0.0193713063321355,1.67389111662288
"TSPAN14",0.797306821923155,6.38486761309489,30.5516643053865,3.25092871902098e-08,1.51658936824313e-07,1.73785392517778
"TSPAN15",0.834067844162929,5.64618403349647,19.4850176806819,1.01391840628768e-05,3.31717407948445e-05,1.78270482328244
"TSPAN17",0.578551064433051,4.98037108132951,19.161388731777,1.20118665278798e-05,3.88332194465319e-05,1.49334868691425
"TSPAN18",0.0720238827259453,3.558637644644,0.0561036677059548,0.812763751421423,0.851979104839003,1.05119031060472
"TSPAN19",-3.9136644257048,2.29418826029076,55.3400620411248,1.01381134924163e-13,9.17004234682406e-13,-15.070594518655
"TSPAN2",-0.38574684246866,4.05859647079731,1.81545950990574,0.177854695660963,0.240387665973574,-1.30653596881707
"TSPAN3",1.80714528194276,6.61054339679911,62.4650310085622,2.71217884552702e-15,2.88098514791797e-14,3.49949144685932
"TSPAN31",0.101271938701074,5.03712665276505,0.321527600630866,0.570691055977069,0.64377528095191,1.07271879833033
"TSPAN32",-0.5935583052357,3.46451122467118,6.79388879178232,0.0091470439288316,0.0173810296034595,-1.50896391418489
"TSPAN33",-0.688571895778391,1.48858522070561,2.33134052886713,0.126792645911934,0.179587008223324,-1.61168734115364
"TSPAN4",0.685546054711201,4.98988416342639,8.53690010769024,0.00348017829938606,0.00726206375568859,1.60831060588504
"TSPAN5",-0.356112059812177,3.05206175137588,2.03136044419907,0.154082628183997,0.212334522333434,-1.27997183044204
"TSPAN6",0.158345340304358,5.26597890563153,0.559048873963903,0.454643719704227,0.533855814996704,1.11600643066459
"TSPAN7",4.56115546365889,7.95644780687537,147.905233333086,4.97561421127739e-34,4.02060091215364e-32,23.6072070699399
"TSPAN9",1.11270628052133,4.97672086041698,15.8998617574768,6.67835950537722e-05,0.000191893791448049,2.16250921510425
"TSPO",0.872199430065436,4.72591007482839,17.6546388810726,2.6486847472084e-05,8.11723471870871e-05,1.83045135008921
"TSPO2",-0.0566008570065293,1.71512525620161,0.0402021156788663,0.841085919700119,0.874777961400741,-1.04001249182502
"TSPOAP1",0.540044818915324,6.54494765962107,8.08030089940432,0.00447490148254663,0.00911907998978043,1.45401768728452
"TSPY26P",-7.05302595606848,2.76195362801009,343.401073314308,1.15927913383166e-76,2.04007365795843e-73,-132.792140972203
"TSPYL1",0.192552504189924,6.90154555998295,1.75204370644316,0.185620016156439,0.249488562506385,1.14278381122646
"TSPYL2",2.18079409932215,5.06157701256999,96.592750906929,8.51595046946954e-23,2.04978151269694e-21,4.53403051048396
"TSPYL4",-0.00806567861463849,4.92880934836566,0.00183819069907543,0.965801874065307,0.97398090298926,-1.00560635953219
"TSPYL5",0.892826809703267,5.56893529902129,6.56009332496508,0.0104290896645822,0.019519726082209,1.85681078784634
"TSPYL6",-0.484302171490632,2.36951209548891,4.04728221412267,0.0442425185969413,0.0710374097261107,-1.39890905260152
"TSR1",1.45680114154974,6.37252701497844,80.1769038484441,3.42345480218479e-19,5.60710208448838e-18,2.74499047195743
"TSR2",1.79067974609552,4.67975293714939,104.723456978605,1.40428707994247e-24,4.22834577416899e-23,3.45977866472876
"TSR3",2.02900348194689,4.90030624876295,120.906830330323,4.0050639644582e-28,1.77681241089885e-26,4.08122848703373
"TSSC1",0.574140687276703,4.91615789277673,14.2203603661133,0.000162601640177406,0.000438197171538159,1.4887904304482
"TSSC2",-0.82084737217163,4.21493545565175,19.4938661661896,1.00923241841774e-05,3.30389066616373e-05,-1.76644321478068
"TSSC4",-0.273688358186682,4.68016769223635,1.86408101010429,0.17215453116982,0.233760585105248,-1.20889450991808
"TSSK2",2.43061082853082,1.82180342809534,24.6777588079206,6.77616697594261e-07,2.63558282330499e-06,5.39121643339863
"TSSK3",-0.0826369594713164,3.47537929988245,0.146400379858498,0.701999295053172,0.759236877564337,-1.05895182596613
"TSSK4",1.25305893124507,4.57490834870635,41.0188046249724,1.50771559956299e-10,9.47211410784553e-10,2.38346250689897
"TSSK6",2.13114491118051,1.34175372426294,40.775001826538,1.7080411464244e-10,1.06498661605043e-09,4.38064987447278
"TST",2.14004933594744,4.09118651318248,81.4412767552179,1.80547376403809e-19,3.04203122072716e-18,4.40777119380186
"TSTA3",0.338131176302988,5.88133086058302,2.90980578195021,0.0880424766002244,0.130636757016522,1.26411803250811
"TSTD1",0.191197153230815,4.56660596867162,0.91913302552679,0.337702714457188,0.416747357922155,1.14171071832179
"TSTD2",0.230506530644829,5.91400916252012,1.7272857742862,0.188757900735288,0.253158407303369,1.17324680421769
"TTBK1",0.640269015615007,2.73954564739959,3.22252737039729,0.0726314081771581,0.110058959310164,1.55861976402448
"TTBK2",0.318601786922985,5.35961241333631,6.18901483535367,0.0128545727906072,0.0235419430917712,1.24712129364416
"TTC1",-0.139208146385641,5.38068725531037,0.796774066828974,0.372059624045225,0.451892663008303,-1.10130047795265
"TTC12",0.638102319828465,3.95374328535289,6.40065691916722,0.011407814493171,0.0211491239544471,1.55628072482878
"TTC13",-0.633310447822303,5.0654041307817,13.7785046966544,0.000205676077694085,0.00054518790268099,-1.55112015617696
"TTC14",0.0811050075617902,7.22414460327639,0.16699538055471,0.682796030695851,0.743494227168161,1.05782795555979
"TTC16",-0.115527901151364,2.40565133698539,0.233384772788511,0.6290253492885,0.69614307050739,-1.08337139289454
"TTC17",0.400687407430296,7.71366907988846,4.11272721287858,0.0425616769640835,0.0685749582662415,1.32013677248062
"TTC19",0.783597085634926,5.1772792062877,28.9378138170901,7.47395296707664e-08,3.33162023902504e-07,1.72141755384153
"TTC21A",-0.257070890797054,4.88061648566352,1.16345428374196,0.280750302680238,0.356634848720694,-1.19504992548584
"TTC21B",0.192167633506699,6.10224311356866,2.26845125020771,0.132031787605865,0.186059209191359,1.14247898913129
"TTC22",0.0342613116624535,4.69743372977938,0.0291880587804485,0.864345541327749,0.893629132681564,1.02403236399436
"TTC23",0.299791082090643,3.11099843171841,2.73268947608822,0.0983135989738675,0.143755698344049,1.23096614317187
"TTC23L",-0.103293666317437,1.60859287357088,0.132854186841712,0.715490883441961,0.770880585847196,-1.07422311175659
"TTC26",0.28088026874436,4.15615627727227,4.01502316349105,0.0450966039069096,0.0722914992588699,1.21493595850635
"TTC27",0.248810705606771,5.27670961557677,2.10754474307722,0.146574323145755,0.20338567811306,1.18822718887571
"TTC28",1.65447191482138,7.6972593230023,86.6100118481392,1.32176316514576e-20,2.48918965631137e-19,3.14807937001004
"TTC3",1.19281971157974,8.95426830153955,59.3928551983038,1.29137087384163e-14,1.28310739648079e-13,2.28599098089101
"TTC30A",0.654046701869241,5.60077108355766,9.30526325302633,0.00228496471560714,0.00496219267321896,1.57357582852909
"TTC30B",0.983539852444574,5.29775000814001,27.310152450771,1.73299110677064e-07,7.3211824884058e-07,1.97731106884892
"TTC31",0.547107864024546,5.44418581576314,18.9828141967613,1.31901144319521e-05,4.2331313550812e-05,1.46115361855393
"TTC32",-0.399543183570433,2.85991427056213,5.02502593108564,0.0249835515111338,0.0425134525281354,-1.31909016658284
"TTC33",0.693224885111421,3.78762824055724,14.5920146864304,0.000133478964233734,0.00036467825349903,1.61689375691109
"TTC37",0.180281353408006,7.45270914575186,1.82571463344836,0.176634551334662,0.238962844796992,1.13310484108707
"TTC38",-0.0111496873420514,3.10027583033347,0.00211474471163342,0.963321126702793,0.97222201011399,-1.00775831531224
